word,annotation_level1_Dieuwertje,annotation_level2_Dieuwertje,annotation_level3_Dieuwertje,annotation_level1_Thirza,annotation_level2_Thirza,annotation_level3_Thirza
o,O,O,O,O,O,O
Vrijdag,O,O,O,O,O,O
voorde,O,O,O,O,O,O
middag,O,O,O,O,O,O
gevolgt,O,O,O,O,O,O
is,O,O,O,O,O,O
.,O,O,O,O,O,O
Den,O,O,O,O,O,O
de,O,O,O,O,O,O
b,O,O,O,O,O,O
Den,O,O,O,O,O,O
21,O,O,O,O,O,O
:,O,O,O,O,O,O
e,O,O,O,O,O,O
Maart,O,O,O,O,O,O
Zaterdag,O,O,O,O,O,O
niets,O,O,O,O,O,O
voorgevallen,O,O,O,O,O,O
„,O,O,O,O,O,O
22,O,O,O,O,O,O
:,O,O,O,O,O,O
',O,O,O,O,O,O
d,O,O,O,O,O,O
=,O,O,O,O,O,O
o,O,O,O,O,O,O
sondagh,O,O,O,O,O,O
heden,O,O,O,O,O,O
morgen,O,O,O,O,O,O
bevonden,O,O,O,O,O,O
wij,O,O,O,O,O,O
dat,O,O,O,O,O,O
de,O,O,O,O,O,O
kleenste,O,O,O,O,O,O
der,O,O,O,O,O,O
agt,O,O,O,O,O,O
stux,O,O,O,O,O,O
mede,O,O,O,O,O,O
gebrag,O,O,O,O,O,O
philanders,O,O,O,An,Org,Lit
des,O,O,O,O,O,O
nagts,O,O,O,O,O,O
te,O,O,O,O,O,O
vooren,O,O,O,O,O,O
gestor,O,O,O,O,O,O
„,O,O,O,O,O,O
„,O,O,O,O,O,O
ven,O,O,O,O,O,O
was,O,O,O,O,O,O
sonder,O,O,O,O,O,O
dat,O,O,O,O,O,O
men,O,O,O,O,O,O
egter,O,O,O,O,O,O
konde,O,O,O,O,O,O
bemerken,O,O,O,O,O,O
waar,O,O,O,O,O,O
door,O,O,O,O,O,O
sulx,O,O,O,O,O,O
mogte,O,O,O,O,O,O
ver,O,O,O,O,O,O
„,O,O,O,O,O,O
oorsaakt,O,O,O,O,O,O
sijn,O,O,O,O,O,O
23,O,O,O,O,O,O
:,O,O,O,O,O,O
',O,O,O,O,O,O
D,O,O,O,O,O,O
=,O,O,O,O,O,O
o,O,O,O,O,O,O
Maandag,O,O,O,O,O,O
',O,O,O,O,O,O
savonds,O,O,O,O,O,O
recipieerden,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
in,O,O,O,O,O,O
„,O,O,O,O,O,O
„,O,O,O,O,O,O
geselschap,O,O,O,O,O,O
der,O,O,O,O,O,O
presente,O,O,O,O,O,O
vijf,O,O,O,O,O,O
hovelingen,O,O,O,O,O,O
",",O,O,O,O,O,O
nogmaals,O,O,O,O,O,O
",",O,O,O,O,O,O
drie,O,O,O,O,O,O
door,O,O,O,O,O,O
sijne,O,O,O,O,O,O
maijesteijt,O,O,O,O,O,O
afgesondene,O,O,O,O,O,O
hoofden,O,O,O,O,O,O
zijnde,O,O,O,O,O,O
Den,O,O,O,O,O,O
dessave,O,O,O,O,O,O
van,O,O,O,O,O,O
oedepalate,O,O,O,O,O,O
",",O,O,O,O,O,O
hier,O,O,O,O,O,O
vooren,O,O,O,O,O,O
meerm,O,O,O,O,O,O
Dornagamme,O,O,O,O,O,O
en,O,O,O,O,O,O
mohandirams,O,O,O,O,O,O
Walgampaije,O,O,O,O,O,O
.,O,O,O,O,O,O
met,O,O,O,O,O,O
de,O,O,O,O,O,O
volgende,O,O,O,O,O,O
statie,O,O,O,O,O,O
5,O,O,O,O,O,O
.,O,O,O,O,O,O
sprinkhanen,An,Org,Petrified,An,Org,Sym
4,O,O,O,O,O,O
.,O,O,O,O,O,O
fuseliers,O,O,O,O,O,O
1,O,O,O,O,O,O
.,O,O,O,O,O,O
boogschutter,O,O,O,O,O,O
1,O,O,O,O,O,O
.,O,O,O,O,O,O
groote,O,O,O,O,O,O
vaardel,O,O,O,O,O,O
En,O,O,O,O,O,O
eenige,O,O,O,O,O,O
piekeniers,O,O,O,O,O,O
ten,O,O,O,O,O,O
Eijnde,O,O,O,O,O,O
ons,O,O,O,O,O,O
bij,O,O,O,O,O,O
goede,O,O,O,O,O,O
gelegelitheijd,O,O,O,O,O,O
verder,O,O,O,O,O,O
verder,O,O,O,O,O,O
t,O,O,O,O,O,O
',O,O,O,O,O,O
hovewaarts,O,O,O,O,O,O
te,O,O,O,O,O,O
conduiseren,O,O,O,O,O,O
;,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
geen,O,O,O,O,O,O
zijl,O,O,O,O,O,O
:,O,O,O,O,O,O
ons,O,O,O,O,O,O
bekent,O,O,O,O,O,O
gemaakt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
over,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
weder,O,O,O,O,O,O
enige,O,O,O,O,O,O
ordinaire,O,O,O,O,O,O
vragen,O,O,O,O,O,O
gedaan,O,O,O,O,O,O
hebbende,O,O,O,O,O,O
",",O,O,O,O,O,O
zo,O,O,O,O,O,O
begaven,O,O,O,O,O,O
zij,O,O,O,O,O,O
zig,O,O,O,O,O,O
gesamentlijk,O,O,O,O,O,O
na,O,O,O,O,O,O
besigtiging,O,O,O,O,O,O
der,O,O,O,O,O,O
brief,O,O,O,O,O,O
en,O,O,O,O,O,O
geschenken,O,O,O,O,O,O
mitsgaders,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
nemen,O,O,O,O,O,O
van,O,O,O,O,O,O
vrindelijk,O,O,O,O,O,O
afschijd,O,O,O,O,O,O
",",O,O,O,O,O,O
na,O,O,O,O,O,O
hunne,O,O,O,O,O,O
Logementen,O,O,O,O,O,O
.,O,O,O,O,O,O
.,O,O,O,O,O,O
Den,O,O,O,O,O,O
24,O,O,O,O,O,O
:,O,O,O,O,O,O
',O,O,O,O,O,O
Maart,O,O,O,O,O,O
Dingsdag,O,O,O,O,O,O
',O,O,O,O,O,O
s,O,O,O,O,O,O
avonds,O,O,O,O,O,O
ten,O,O,O,O,O,O
halvses,O,O,O,O,O,O
uren,O,O,O,O,O,O
hoorde,O,O,O,O,O,O
men,O,O,O,O,O,O
drie,O,O,O,O,O,O
sprinkhaan,An,Org,Petrified,An,Org,Lit
schaten,O,O,O,O,O,O
",",O,O,O,O,O,O
tot,O,O,O,O,O,O
teken,O,O,O,O,O,O
van,O,O,O,O,O,O
ons,O,O,O,O,O,O
vertrek,O,O,O,O,O,O
des,O,O,O,O,O,O
volgen,O,O,O,O,O,O
„,O,O,O,O,O,O
„,O,O,O,O,O,O
dendaags,O,O,O,O,O,O
van,O,O,O,O,O,O
attapitti,O,O,O,O,O,O
",",O,O,O,O,O,O
welke,O,O,O,O,O,O
plaat,O,O,O,O,O,O
wook,O,O,O,O,O,O
.,O,O,O,O,O,O
25,O,O,O,O,O,O
:,O,O,O,O,O,O
e,O,O,O,O,O,O
d,O,O,O,O,O,O
=,O,O,O,O,O,O
o,O,O,O,O,O,O
Woensdag,O,O,O,O,O,O
voor,O,O,O,O,O,O
de,O,O,O,O,O,O
middag,O,O,O,O,O,O
ten,O,O,O,O,O,O
10,O,O,O,O,O,O
.,O,O,O,O,O,O
uren,O,O,O,O,O,O
ver,O,O,O,O,O,O
„,O,O,O,O,O,O
„,O,O,O,O,O,O
Lieten,O,O,O,O,O,O
even,O,O,O,O,O,O
op,O,O,O,O,O,O
de,O,O,O,O,O,O
selfde,O,O,O,O,O,O
wijse,O,O,O,O,O,O
",",O,O,O,O,O,O
als,O,O,O,O,O,O
onder,O,O,O,O,O,O
dato,O,O,O,O,O,O
15,O,O,O,O,O,O
:,O,O,O,O,O,O
',O,O,O,O,O,O
deser,O,O,O,O,O,O
",",O,O,O,O,O,O
bij,O,O,O,O,O,O
ons,O,O,O,O,O,O
vertrek,O,O,O,O,O,O
van,O,O,O,O,O,O
sitavaque,O,O,O,O,O,O
vermeld,O,O,O,O,O,O
staat,O,O,O,O,O,O
",",O,O,O,O,O,O
onder,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
Lossen,O,O,O,O,O,O
van,O,O,O,O,O,O
16,O,O,O,O,O,O
.,O,O,O,O,O,O
–,O,O,O,O,O,O
sprinkhaven,O,O,O,An,Org,Sym
;,O,O,O,O,O,O
hebbende,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
alvorens,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
geluk,O,O,O,O,O,O
gehad,O,O,O,O,O,O
aan,O,O,O,O,O,O
uwel,O,O,O,O,O,O
Ed,O,O,O,O,O,O
:,O,O,O,O,O,O
groot,O,O,O,O,O,O
agtb,O,O,O,O,O,O
:,O,O,O,O,O,O
aftesenden,O,O,O,O,O,O
onse,O,O,O,O,O,O
nedrige,O,O,O,O,O,O
letteren,O,O,O,O,O,O
zo,O,O,O,O,O,O
eerm,O,O,O,O,O,O
„,O,O,O,O,O,O
dies,O,O,O,O,O,O
zo,O,O,O,O,O,O
tot,O,O,O,O,O,O
„,O,O,O,O,O,O
bekendmakinge,O,O,O,O,O,O
als,O,O,O,O,O,O
tot,O,O,O,O,O,O
berigt,O,O,O,O,O,O
van,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
gene,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
rakende,O,O,O,O,O,O
de,O,O,O,O,O,O
geslotene,O,O,O,O,O,O
gr,O,O,O,O,O,O
„,O,O,O,O,O,O
vetten,O,O,O,O,O,O
",",O,O,O,O,O,O
na,O,O,O,O,O,O
gedane,O,O,O,O,O,O
anderschepping,O,O,O,O,O,O
ver,O,O,O,O,O,O
„,O,O,O,O,O,O
staan,O,O,O,O,O,O
hebben,O,O,O,O,O,O
van,O,O,O,O,O,O
den,O,O,O,O,O,O
mohandira,O,O,O,O,O,O
„,O,O,O,O,O,O
en,O,O,O,O,O,O
een,O,O,O,O,O,O
der,O,O,O,O,O,O
bijde,O,O,O,O,O,O
laatste,O,O,O,O,O,O
candiase,O,O,O,O,O,O
gez,O,O,O,O,O,O
„,O,O,O,O,O,O
ten,O,O,O,O,O,O
in,O,O,O,O,O,O
name,O,O,O,O,O,O
Dornagamme,O,O,O,O,O,O
:,O,O,O,O,O,O
na,O,O,O,O,O,O
mel,O,O,O,O,O,O
dat,O,O,O,O,O,O
sijn,O,O,O,O,O,O
E,O,O,O,O,O,O
.,O,O,O,O,O,O
met,O,O,O,O,O,O
desselfs,O,O,O,O,O,O
verschijnige,O,O,O,O,O,O
hove,O,O,O,O,O,O
berigt,O,O,O,O,O,O
hebbende,O,O,O,O,O,O
hoe,O,O,O,O,O,O
minsaam,O,O,O,O,O,O
en,O,O,O,O,O,O
destig,O,O,O,O,O,O
uwel,O,O,O,O,O,O
Ed,O,O,O,O,O,O
:,O,O,O,O,O,O
groot,O,O,O,O,O,O
agtb,O,O,O,O,O,O
:,O,O,O,O,O,O
hem,O,O,O,O,O,O
zijnen,O,O,O,O,O,O
makker,O,O,O,O,O,O
had,O,O,O,O,O,O
onthaald,O,O,O,O,O,O
en,O,O,O,O,O,O
begistigt,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
daar,O,O,O,O,O,O
nevens,O,O,O,O,O,O
voorgedaa,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
versoek,O,O,O,O,O,O
van,O,O,O,O,O,O
uwel,O,O,O,O,O,O
Ed,O,O,O,O,O,O
:,O,O,O,O,O,O
groot,O,O,O,O,O,O
agtb,O,O,O,O,O,O
tot,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
openen,O,O,O,O,O,O
der,O,O,O,O,O,O
gravetten,O,O,O,O,O,O
zijne,O,O,O,O,O,O
kei,O,O,O,O,O,O
„,O,O,O,O,O,O
serl,O,O,O,O,O,O
:,O,O,O,O,O,O
maijestijt,O,O,O,O,O,O
daar,O,O,O,O,O,O
over,O,O,O,O,O,O
",",O,O,O,O,O,O
als,O,O,O,O,O,O
ook,O,O,O,O,O,O
over,O,O,O,O,O,O
uwel,O,O,O,O,O,O
Ed,O,O,O,O,O,O
:,O,O,O,O,O,O
groot,O,O,O,O,O,O
agtb,O,O,O,O,O,O
:,O,O,O,O,O,O
persoon,O,O,O,O,O,O
en,O,O,O,O,O,O
behandelingen,O,O,O,O,O,O
",",O,O,O,O,O,O
desselfs,O,O,O,O,O,O
groot,O,O,O,O,O,O
g,O,O,O,O,O,O
„,O,O,O,O,O,O
noegen,O,O,O,O,O,O
betuijgende,O,O,O,O,O,O
",",O,O,O,O,O,O
met,O,O,O,O,O,O
enen,O,O,O,O,O,O
had,O,O,O,O,O,O
ge,O,O,O,O,O,O
-,O,O,O,O,O,O
ordonneert,O,O,O,O,O,O
de,O,O,O,O,O,O
geslote,O,O,O,O,O,O
gravetten,O,O,O,O,O,O
wederom,O,O,O,O,O,O
te,O,O,O,O,O,O
openen,O,O,O,O,O,O
",",O,O,O,O,O,O
dog,O,O,O,O,O,O
dat,O,O,O,O,O,O
den,O,O,O,O,O,O
vor,O,O,O,O,O,O
niet,O,O,O,O,O,O
lang,O,O,O,O,O,O
daar,O,O,O,O,O,O
na,O,O,O,O,O,O
van,O,O,O,O,O,O
die,O,O,O,O,O,O
gedagt,O,O,O,O,O,O
afstappende,O,O,O,O,O,O
afstappende,O,O,O,O,O,O
de,O,O,O,O,O,O
uijtvoering,O,O,O,O,O,O
van,O,O,O,O,O,O
zijn,O,O,O,O,O,O
gegeven,O,O,O,O,O,O
bevel,O,O,O,O,O,O
liet,O,O,O,O,O,O
stacken,O,O,O,O,O,O
",",O,O,O,O,O,O
niet,O,O,O,O,O,O
te,O,O,O,O,O,O
zeggen,O,O,O,O,O,O
dat,O,O,O,O,O,O
sulx,O,O,O,O,O,O
soude,O,O,O,O,O,O
geschieden,O,O,O,O,O,O
",",O,O,O,O,O,O
bij,O,O,O,O,O,O
nader,O,O,O,O,O,O
versoek,O,O,O,O,O,O
",",O,O,O,O,O,O
met,O,O,O,O,O,O
de,O,O,O,O,O,O
komste,O,O,O,O,O,O
van,O,O,O,O,O,O
een,O,O,O,O,O,O
Comp,O,O,O,O,O,O
:,O,O,O,O,O,O
s,O,O,O,O,O,O
gezant,O,O,O,O,O,O
;,O,O,O,O,O,O
des,O,O,O,O,O,O
hij,O,O,O,O,O,O
ook,O,O,O,O,O,O
versekerde,O,O,O,O,O,O
",",O,O,O,O,O,O
dat,O,O,O,O,O,O
voorsz,O,O,O,O,O,O
:,O,O,O,O,O,O
gravetten,O,O,O,O,O,O
",",O,O,O,O,O,O
na,O,O,O,O,O,O
onse,O,O,O,O,O,O
verschijning,O,O,O,O,O,O
voor,O,O,O,O,O,O
zijne,O,O,O,O,O,O
maijesteijt,O,O,O,O,O,O
zonder,O,O,O,O,O,O
twijffel,O,O,O,O,O,O
stonden,O,O,O,O,O,O
te,O,O,O,O,O,O
werden,O,O,O,O,O,O
ge,O,O,O,O,O,O
-,O,O,O,O,O,O
opent,O,O,O,O,O,O
als,O,O,O,O,O,O
hebbende,O,O,O,O,O,O
hij,O,O,O,O,O,O
tot,O,O,O,O,O,O
nog,O,O,O,O,O,O
toe,O,O,O,O,O,O
niet,O,O,O,O,O,O
anders,O,O,O,O,O,O
konnen,O,O,O,O,O,O
vermerken,O,O,O,O,O,O
of,O,O,O,O,O,O
den,O,O,O,O,O,O
keijser,O,O,O,O,O,O
was,O,O,O,O,O,O
over,O,O,O,O,O,O
dit,O,O,O,O,O,O
gesantschap,O,O,O,O,O,O
volgens,O,O,O,O,O,O
de,O,O,O,O,O,O
ontfangene,O,O,O,O,O,O
berigten,O,O,O,O,O,O
ook,O,O,O,O,O,O
seer,O,O,O,O,O,O
voldaan,O,O,O,O,O,O
:,O,O,O,O,O,O
zo,O,O,O,O,O,O
als,O,O,O,O,O,O
dit,O,O,O,O,O,O
alles,O,O,O,O,O,O
omstandig,O,O,O,O,O,O
bij,O,O,O,O,O,O
gem,O,O,O,O,O,O
:,O,O,O,O,O,O
brief,O,O,O,O,O,O
tevinden,O,O,O,O,O,O
is,O,O,O,O,O,O
.,O,O,O,O,O,O
en,O,O,O,O,O,O
quamen,O,O,O,O,O,O
den,O,O,O,O,O,O
selfden,O,O,O,O,O,O
avond,O,O,O,O,O,O
om,O,O,O,O,O,O
4,O,O,O,O,O,O
.,O,O,O,O,O,O
uren,O,O,O,O,O,O
na,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
passeeren,O,O,O,O,O,O
van,O,O,O,O,O,O
den,O,O,O,O,O,O
berugten,O,O,O,O,O,O
berg,O,O,O,O,O,O
Ballane,O,O,O,O,O,O
",",O,O,O,O,O,O
gen,O,O,O,O,O,O
:,O,O,O,O,O,O
t,O,O,O,O,O,O
op,O,O,O,O,O,O
Walguagodde,O,O,O,O,O,O
",",O,O,O,O,O,O
onder,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
doen,O,O,O,O,O,O
van,O,O,O,O,O,O
12,O,O,O,O,O,O
.,O,O,O,O,O,O
schoten,O,O,O,O,O,O
alwaar,O,O,O,O,O,O
wij,O,O,O,O,O,O
vernagt,O,O,O,O,O,O
hebbende,O,O,O,O,O,O
",",O,O,O,O,O,O
des,O,O,O,O,O,O
anderen,O,O,O,O,O,O
daags,O,O,O,O,O,O
Den,O,O,O,O,O,O
26,O,O,O,O,O,O
:,O,O,O,O,O,O
',O,O,O,O,O,O
Maart,O,O,O,O,O,O
Donderdag,O,O,O,O,O,O
',O,O,O,O,O,O
s,O,O,O,O,O,O
middags,O,O,O,O,O,O
ten,O,O,O,O,O,O
12,O,O,O,O,O,O
.,O,O,O,O,O,O
uuren,O,O,O,O,O,O
ons,O,O,O,O,O,O
wederom,O,O,O,O,O,O
als,O,O,O,O,O,O
vooren,O,O,O,O,O,O
op,O,O,O,O,O,O
reijs,O,O,O,O,O,O
begaven,O,O,O,O,O,O
arriveerende,O,O,O,O,O,O
arriveerende,O,O,O,O,O,O
des,O,O,O,O,O,O
avonds,O,O,O,O,O,O
ten,O,O,O,O,O,O
4,O,O,O,O,O,O
.,O,O,O,O,O,O
uuren,O,O,O,O,O,O
gelu,O,O,O,O,O,O
„,O,O,O,O,O,O
kiglijk,O,O,O,O,O,O
op,O,O,O,O,O,O
gannaroewe,O,O,O,O,O,O
",",O,O,O,O,O,O
alwaar,O,O,O,O,O,O
ons,O,O,O,O,O,O
op,O,O,O,O,O,O
de,O,O,O,O,O,O
ordinaire,O,O,O,O,O,O
plaatse,O,O,O,O,O,O
tegemoed,O,O,O,O,O,O
quam,O,O,O,O,O,O
den,O,O,O,O,O,O
ee,O,O,O,O,O,O
„,O,O,O,O,O,O
sten,O,O,O,O,O,O
rijxadigaar,O,O,O,O,O,O
",",O,O,O,O,O,O
in,O,O,O,O,O,O
name,O,O,O,O,O,O
Ramoeleke,O,O,O,O,O,O
ralehami,O,O,O,O,O,O
",",O,O,O,O,O,O
nevens,O,O,O,O,O,O
Nanaiakare,O,O,O,O,O,O
mohotiaar,O,O,O,O,O,O
Toenpanche,O,O,O,O,O,O
ratterale,O,O,O,O,O,O
Jmboel,O,O,O,O,O,O
maldenie,O,O,O,O,O,O
mohandiram,O,O,O,O,O,O
en,O,O,O,O,O,O
Gebellene,O,O,O,O,O,O
rale,O,O,O,O,O,O
.,O,O,O,O,O,O
.,O,O,O,O,O,O
—,O,O,O,O,O,O
tot,O,O,O,O,O,O
statie,O,O,O,O,O,O
mede,O,O,O,O,O,O
brengende,O,O,O,O,O,O
6,O,O,O,O,O,O
.,O,O,O,O,O,O
swiepen,O,O,O,O,O,O
en,O,O,O,O,O,O
Eenige,O,O,O,O,O,O
gewapende,O,O,O,O,O,O
Lascorijns,O,O,O,O,O,O
met,O,O,O,O,O,O
welke,O,O,O,O,O,O
ende,O,O,O,O,O,O
andere,O,O,O,O,O,O
tot,O,O,O,O,O,O
geselschap,O,O,O,O,O,O
van,O,O,O,O,O,O
attapitti,O,O,O,O,O,O
mede,O,O,O,O,O,O
gebragte,O,O,O,O,O,O
heeren,O,O,O,O,O,O
",",O,O,O,O,O,O
in,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
geheel,O,O,O,O,O,O
ten,O,O,O,O,O,O
getalle,O,O,O,O,O,O
van,O,O,O,O,O,O
13,O,O,O,O,O,O
.,O,O,O,O,O,O
stux,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
in,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
Logement,O,O,O,O,O,O
gekomen,O,O,O,O,O,O
",",O,O,O,O,O,O
ende,O,O,O,O,O,O
brief,O,O,O,O,O,O
onder,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
doen,O,O,O,O,O,O
van,O,O,O,O,O,O
12,O,O,O,O,O,O
.,O,O,O,O,O,O
eer,O,O,O,O,O,O
schooten,O,O,O,O,O,O
geborgen,O,O,O,O,O,O
zijnde,O,O,O,O,O,O
;,O,O,O,O,O,O
zo,O,O,O,O,O,O
liet,O,O,O,O,O,O
ons,O,O,O,O,O,O
den,O,O,O,O,O,O
bovengem,O,O,O,O,O,O
:,O,O,O,O,O,O
adigar,O,O,O,O,O,O
:,O,O,O,O,O,O
nade,O,O,O,O,O,O
wedersijdse,O,O,O,O,O,O
complimenten,O,O,O,O,O,O
te,O,O,O,O,O,O
„,O,O,O,O,O,O
kennen,O,O,O,O,O,O
geven,O,O,O,O,O,O
dat,O,O,O,O,O,O
sijne,O,O,O,O,O,O
k,O,O,O,O,O,O
:,O,O,O,O,O,O
maijesteijt,O,O,O,O,O,O
ons,O,O,O,O,O,O
e,O,O,O,O,O,O
ons,O,O,O,O,O,O
binnen,O,O,O,O,O,O
korte,O,O,O,O,O,O
dagen,O,O,O,O,O,O
de,O,O,O,O,O,O
eerste,O,O,O,O,O,O
audientie,O,O,O,O,O,O
zoude,O,O,O,O,O,O
verleenen,O,O,O,O,O,O
",",O,O,O,O,O,O
terwijl,O,O,O,O,O,O
hij,O,O,O,O,O,O
nevens,O,O,O,O,O,O
nog,O,O,O,O,O,O
7,O,O,O,O,O,O
.,O,O,O,O,O,O
andere,O,O,O,O,O,O
hoofden,O,O,O,O,O,O
zig,O,O,O,O,O,O
uijt,O,O,O,O,O,O
ordre,O,O,O,O,O,O
des,O,O,O,O,O,O
konings,O,O,O,O,O,O
naar,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
hof,O,O,O,O,O,O
stond,O,O,O,O,O,O
te,O,O,O,O,O,O
begeven,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
de,O,O,O,O,O,O
overige,O,O,O,O,O,O
vijf,O,O,O,O,O,O
grooten,O,O,O,O,O,O
tot,O,O,O,O,O,O
ons,O,O,O,O,O,O
geselschap,O,O,O,O,O,O
alhier,O,O,O,O,O,O
souden,O,O,O,O,O,O
verblijven,O,O,O,O,O,O
",",O,O,O,O,O,O
voor,O,O,O,O,O,O
welke,O,O,O,O,O,O
communicatie,O,O,O,O,O,O
wij,O,O,O,O,O,O
den,O,O,O,O,O,O
meerm,O,O,O,O,O,O
:,O,O,O,O,O,O
heer,O,O,O,O,O,O
adigaar,O,O,O,O,O,O
zeer,O,O,O,O,O,O
ne,O,O,O,O,O,O
„,O,O,O,O,O,O
„,O,O,O,O,O,O
drig,O,O,O,O,O,O
bedankt,O,O,O,O,O,O
",",O,O,O,O,O,O
vervolgens,O,O,O,O,O,O
met,O,O,O,O,O,O
rosen,O,O,O,O,O,O
water,O,O,O,O,O,O
besprengt,O,O,O,O,O,O
en,O,O,O,O,O,O
sijn,O,O,O,O,O,O
E,O,O,O,O,O,O
.,O,O,O,O,O,O
versogt,O,O,O,O,O,O
hebbende,O,O,O,O,O,O
",",O,O,O,O,O,O
om,O,O,O,O,O,O
met,O,O,O,O,O,O
sijne,O,O,O,O,O,O
verschijninge,O,O,O,O,O,O
ten,O,O,O,O,O,O
hove,O,O,O,O,O,O
sijne,O,O,O,O,O,O
maijesteijt,O,O,O,O,O,O
onzentwegen,O,O,O,O,O,O
zeer,O,O,O,O,O,O
onderda,O,O,O,O,O,O
„,O,O,O,O,O,O
„,O,O,O,O,O,O
niglijk,O,O,O,O,O,O
te,O,O,O,O,O,O
bedanken,O,O,O,O,O,O
voor,O,O,O,O,O,O
de,O,O,O,O,O,O
genotene,O,O,O,O,O,O
eere,O,O,O,O,O,O
en,O,O,O,O,O,O
gunsten,O,O,O,O,O,O
",",O,O,O,O,O,O
tot,O,O,O,O,O,O
dus,O,O,O,O,O,O
verre,O,O,O,O,O,O
gelijden,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
hen,O,O,O,O,O,O
een,O,O,O,O,O,O
end,O,O,O,O,O,O
weegs,O,O,O,O,O,O
buijten,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
Logement,O,O,O,O,O,O
ter,O,O,O,O,O,O
wijl,O,O,O,O,O,O
zij,O,O,O,O,O,O
na,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
nemen,O,O,O,O,O,O
van,O,O,O,O,O,O
afscheijd,O,O,O,O,O,O
ten,O,O,O,O,O,O
hove,O,O,O,O,O,O
vertrocken,O,O,O,O,O,O
niet,O,O,O,O,O,O
lang,O,O,O,O,O,O
hier,O,O,O,O,O,O
na,O,O,O,O,O,O
vonden,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
ons,O,O,O,O,O,O
vereerd,O,O,O,O,O,O
met,O,O,O,O,O,O
een,O,O,O,O,O,O
zeer,O,O,O,O,O,O
aanzienlijk,O,O,O,O,O,O
present,O,O,O,O,O,O
komende,O,O,O,O,O,O
uijt,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
dispens,O,O,O,O,O,O
van,O,O,O,O,O,O
sijne,O,O,O,O,O,O
maijest,O,O,O,O,O,O
:,O,O,O,O,O,O
t,O,O,O,O,O,O
',O,O,O,O,O,O
t,O,O,O,O,O,O
welk,O,O,O,O,O,O
bestand,O,O,O,O,O,O
in,O,O,O,O,O,O
een,O,O,O,O,O,O
deel,O,O,O,O,O,O
groote,O,O,O,O,O,O
aarde,O,O,O,O,O,O
potten,O,O,O,O,O,O
potten,O,O,O,O,O,O
met,O,O,O,O,O,O
aller,O,O,O,O,O,O
hande,O,O,O,O,O,O
gebak,O,O,O,O,O,O
",",O,O,O,O,O,O
en,O,O,O,O,O,O
4,O,O,O,O,O,O
.,O,O,O,O,O,O
grote,O,O,O,O,O,O
korven,O,O,O,O,O,O
met,O,O,O,O,O,O
verschijde,O,O,O,O,O,O
soorten,O,O,O,O,O,O
van,O,O,O,O,O,O
figure,O,O,O,O,O,O
:,O,O,O,O,O,O
van,O,O,O,O,O,O
Inlandse,O,O,O,O,O,O
zuijker,O,O,O,Plant,Prod,Lit
tonslig,O,O,O,O,O,O
gemaakt,O,O,O,O,O,O
Den,O,O,O,O,O,O
27,O,O,O,O,O,O
:,O,O,O,O,O,O
',O,O,O,O,O,O
Maart,O,O,O,O,O,O
vrijdag,O,O,O,O,O,O
bragten,O,O,O,O,O,O
w,O,O,O,O,O,O
',O,O,O,O,O,O
in,O,O,O,O,O,O
gereedheijd,O,O,O,O,O,O
onsen,O,O,O,O,O,O
er,O,O,O,O,O,O
„,O,O,O,O,O,O
derdanigen,O,O,O,O,O,O
brief,O,O,O,O,O,O
aan,O,O,O,O,O,O
uwel,O,O,O,O,O,O
Ed,O,O,O,O,O,O
:,O,O,O,O,O,O
